"taxonomy1","taxonomy2","score"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Wax Products Manufacturing (incl Polishes / Candles)","Cosmetic Manufacturing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Beer / Wine Stores (Brew Your Own)","Beer & Liquor Stores","0.27272728"
"Concrete Pumping Operations","Concrete Work","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Wax Products Manufacturing (incl Polishes / Candles)","Cosmetic Manufacturing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Wax Products Manufacturing (incl Polishes / Candles)","Cosmetic Manufacturing","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Plumbing - Residential","Plumbing Supply Store","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Retail - Beer / Wine Stores (Brew Your Own)","Beer & Liquor Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Yachting Clubs","Sailing Club","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Advertising Agencies","Social Media Agencies","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Auto Specialty Shops (Auto Detail / Glass / Lube)","Auto Glass Stores","0.27272728"
"Retail - Poster Art & Framing","Picture Framing","0.27272728"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Dental Laboratories / Denturists","Dentists & Dental Clinics","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Auto Dealer (New)","Automobile Dealers & Manufacturers","0.27027026"
"Car / Truck Rental","Real Estate Rental","0.26923078"
"Insurance Companies","Insurance - Agents, Carriers & Brokers","0.2682927"
"Renovation - Industrial","Industrial Machinery & Supplies","0.2682927"
"Wholesale - Aircraft Supplies","Aircraft Parts & Services","0.2682927"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Boat Dealers","Trailers & RVs - Dealers & Rentals","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Animal Feed Manufacturing / Processing (No Pet Food)","Animal Feed","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Electrical Contractors - Residential","Foundation Contractors","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Metal Products Manufacturing - Light, Not Otherwise Classified (incl Machine Shops / Tool & Die)","Die Casting & Tool Manufacturing","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Metal Products Manufacturing - Light, Not Otherwise Classified (incl Machine Shops / Tool & Die)","Die Casting & Tool Manufacturing","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Restaurants (Take Out / Delivery - No Table Service)","Restaurants","0.26666668"
"Doors / Windows Manufacturing (Wood / Vinyl)","Windows & Door Shops","0.26666668"
"Wholesale - Jewellery / Precious Stones / Clocks / Watches / Silverware","Watches & Jewelry Stores","0.265625"
"Wholesale - Jewellery / Precious Stones / Clocks / Watches / Silverware","Watches & Jewelry Stores","0.265625"
"Wholesale - Jewellery / Precious Stones / Clocks / Watches / Silverware","Watches & Jewelry Stores","0.265625"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Retail - Accessories (Belts / Scarves / Etc)","Neckwear, Hats & Accessories","0.26530612"
"Wholesale - Beauty Supply / Barber Supply","Beauty Salons - Equipment & Supplies","0.26530612"
"Leather Products Manufacturing (No Footwear)","Leather Processing","0.26530612"
"Retail - Accessories (Belts / Scarves / Etc)","Neckwear, Hats & Accessories","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Leather Products Manufacturing (No Footwear)","Leather Processing","0.26530612"
"Leather Products Manufacturing (No Footwear)","Leather Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Electrical Contractors - Commercial (No Industrial)","General Contractors","0.26530612"
"Drafting / Surveying / Engineering / Machining","Other Engineering Services","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Electrical Contractors - Commercial (No Industrial)","General Contractors","0.26530612"
"Restaurants (Food Court / Food Truck / Food Cart - No Canteen Trucks)","Chinese Restaurants","0.26530612"
"Restaurants (Take Out / Delivery - No Table Service)","Thai Restaurants","0.26530612"
"Restaurants (Food Court / Food Truck / Food Cart - No Canteen Trucks)","Mexican Restaurants","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Retail - Accessories (Belts / Scarves / Etc)","Neckwear, Hats & Accessories","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Wholesale - Beauty Supply / Barber Supply","Beauty Salons - Equipment & Supplies","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Wholesale - Beauty Supply / Barber Supply","Beauty Salons - Equipment & Supplies","0.26530612"
"Wholesale - Beauty Supply / Barber Supply","Beauty Salons - Equipment & Supplies","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Restaurants (Take Out / Delivery - No Table Service)","Thai Restaurants","0.26530612"
"Retail - Accessories (Belts / Scarves / Etc)","Neckwear, Hats & Accessories","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
"Breweries / Wineries / Vinegar Distillers","Distilleries & Malt Processing","0.26530612"
